word,count
contract,4
resolve,4
wealthy,4
remit,4
mans,4
habit,4
exercise,4
goes,4
steps,4
intercede,4
fatigue,4
guarding,4
compulsion,4
clothe,4
yes,4
sufficeth,4
underneath,4
poverty,4
disclose,4
trade,4
unfailing,4
beg,4
receiving,4
pledge,4
conceals,4
punisheth,4
distinction,4
submitted,4
fare,4
named,4
chamber,4
provides,4
yahya,4
common,4
entrusted,4
plighted,4
pit,4
lit,4
five,4
pardon,4
varying,4
booty,4
divert,4
moved,4
wholly,4
travelling,4
consult,4
draws,4
chooses,4
tied,4
heritage,4
sitting,4
watches,4
related,4
division,4
deceased,4
legacies,4
fourth,4
obedient,4
kingdom,4
often,4
farthest,4
fellowship,4
fortune,4
value,4
feeble,4
obeys,4
withdraw,4
temptation,4
belonged,4
profits,4
finds,4
standest,4
assault,4
throws,4
joins,4
rebel,4
encompasseth,4
sincerely,4
plea,4
convincing,4
dies,4
pilgrim,4
garb,4
fruitless,4
misdeeds,4
overthrown,4
spreading,4
judged,4
thoughts,4
sport,4
accursed,4
exceed,4
ate,4
pursuit,4
dwelt,4
wellpleased,4
obvious,4
concealed,4
wings,4
forms,4
communities,4
favoured,4
withered,4
silent,4
blown,4
prophethood,4
bringing,4
maketh,4
sendeth,4
vegetation,4
olives,4
incline,4
heap,4
selfsufficient,4
males,4
mixed,4
accuse,4
improve,4
recompensed,4
towns,4
prostrating,4
meanest,4
suggestions,4
wear,4
arrive,4
hamstrung,4
earthquake,4
brimstone,4
ruined,4
flourished,4
messages,4
realised,4
consequences,4
abandon,4
buildings,4
entirely,4
swoon,4
grieved,4
foolish,4
afflict,4
generation,4
inclined,4
callest,4
attention,4
troop,4
persist,4
vanquish,4
adopted,4
mates,4
compared,4
therefor,4
added,4
sedition,4
denial,4
content,4
covetous,4
lied,4
mounts,4
crumble,4
nearly,4
perceived,4
lifetime,4
inform,4
defender,4
apart,4
recognise,4
healing,4
schisms,4
encircled,4
departed,4
construct,4
forthwith,4
lasting,4
fountains,4
embark,4
centre,4
meal,4
upside,4
perished,4
assert,4
torn,4
mortal,4
carrying,4
lean,4
runs,4
countenance,4
since,4
publicly,4
marshalled,4
worshipping,4
flaming,4
carpet,4
providing,4
sounding,4
clearflowing,4
adherents,4
roads,4
directions,4
birth,4
express,4
instructive,4
milk,4
mystery,4
quiet,4
wool,4
devotee,4
revert,4
repel,4
adultery,4
encompass,4
inordinate,4
tornado,4
showers,4
drown,4
suns,4
everyone,4
relief,4
brass,4
brocade,4
deem,4
boat,4
wall,4
molten,4
mystic,4
upper,4
caller,4
poet,4
exempt,4
imagined,4
puts,4
polytheists,4
fit,4
distant,4
ancient,4
finest,4
fly,4
fornication,4
serious,4
display,4
repose,4
huge,4
view,4
omen,4
bar,4
almost,4
devoid,4
qarun,4
sake,4
sorted,4
touches,4
yellow,4
supply,4
reaching,4
annoy,4
appreciate,4
reclining,4
brightness,4
fierce,4
glances,4
lets,4
asking,4
room,4
uesus,4
clamour,4
goblets,4
bind,4
await,4
palmtrees,4
commotion,4
cleft,4
preserved,4
koran,3
meanings,3
yusuf,3
contents,3
bee,3
poets,3
spider,3
roman,3
empire,3
adornments,3
mist,3
knee,3
winding,3
apartments,3
rahman,3
pleads,3
banishment,3
friday,3
nun,3
ascent,3
spirits,3
wrapped,3
folding,3
fraud,3
fig,3
honor,3
piling,3
scandal,3
elephant,3
custodians,3
nasr,3
m,3
kindled,3
forsake,3
ratified,3
comprehended,3
perfection,3
slip,3
manifestly,3
dazed,3
manna,3
quails,3
harmed,3
plenty,3
repeatedly,3
staff,3
gushed,3
slaying,3
sabians,3
apes,3
lesson,3
tone,3
bringeth,3
perverted,3
understood,3
puffed,3
sold,3
taint,3
vile,3
perverse,3
discord,3
submits,3
doer,3
exceeding,3
origin,3
covenanted,3
foundations,3
celebration,3
reap,3
testimony,3
thither,3
instructing,3
toil,3
season,3
entitled,3
amends,3
overflowing,3
unrighteous,3
relations,3
purchase,3
doom,3
equality,3
murder,3
next,3
changes,3
fasting,3
calleth,3
appears,3
restraint,3
afford,3
pace,3
whence,3
type,3
contentious,3
scoff,3
gambling,3
unbelieving,3
acting,3
rightly,3
freedom,3
re,3
mutually,3
weaning,3
tie,3
strictly,3
especially,3
middle,3
frame,3
convenient,3
maintenance,3
abandoned,3
gifted,3
abundantly,3
symbol,3
armies,3
stream,3
army,3
goliath,3
vanquished,3
check,3
trustworthy,3
patrons,3
ruins,3
roofs,3
manifold,3
generosity,3
likeness,3
receives,3
streams,3
burnt,3
receiveth,3
modesty,3
madness,3
repeat,3
deprive,3
dictate,3
disdain,3
spot,3
discharge,3
believeth,3
journeys,3
severest,3
shapes,3
basic,3
grantor,3
predecessors,3
covet,3
branded,3
nearness,3
agony,3
rule,3
givest,3
causest,3
precaution,3
confronted,3
womb,3
supplied,3
arrows,3
childhood,3
erect,3
unbounded,3
owe,3
binding,3
willing,3
unlawful,3
enters,3
attains,3
obstruct,3
holds,3
inviting,3
enjoining,3
accepting,3
tent,3
material,3
grieves,3
contemptible,3
hot,3
frustrated,3
width,3
ashamed,3
statement,3
godly,3
foes,3
glance,3
calm,3
stirred,3
blotted,3
engaged,3
sighs,3
woeful,3
foe,3
refrain,3
covetously,3
scorching,3
prophecies,3
attained,3
mate,3
countless,3
worthless,3
release,3
growing,3
directs,3
twothirds,3
ordain,3
amend,3
harshness,3
footing,3
equity,3
odious,3
suck,3
proceeding,3
wedlock,3
prohibitions,3
derive,3
beds,3
neighbours,3
rub,3
devise,3
trusts,3
determination,3
disgust,3
precautions,3
built,3
referred,3
fallen,3
truer,3
alliance,3
intentionally,3
higher,3
danger,3
betray,3
seeks,3
innocent,3
talks,3
conveyed,3
marked,3
arrange,3
air,3
disagree,3
success,3
occasion,3
displeasure,3
wholesome,3
job,3
psalms,3
excesses,3
blow,3
partly,3
eaten,3
wild,3
perfected,3
pronounce,3
wash,3
formed,3
evils,3
continued,3
repeated,3
standard,3
transformed,3
eating,3
outstretched,3
kindle,3
extinguish,3
handiwork,3
equivalent,3
satisfy,3
derogation,3
succeed,3
affliction,3
ascribed,3
decrees,3
ladder,3
plunged,3
ceased,3
delivereth,3
vow,3
vengeance,3
limit,3
discourse,3
vainly,3
guiding,3
elias,3
estimate,3
plunge,3
fancies,3
spathes,3
grapes,3
pomegranates,3
diligently,3
spite,3
deceit,3
meats,3
exactly,3
overtaken,3
sheep,3
fat,3
ancestors,3
argue,3
doeth,3
meed,3
whisper,3
raiment,3
camel,3
finally,3
disregarded,3
draweth,3
trespass,3
duties,3
advice,3
tall,3
devised,3
reckoned,3
indulged,3
rescued,3
grew,3
asleep,3
broad,3
versed,3
suspense,3
wellversed,3
struck,3
fake,3
confirmed,3
trick,3
cross,3
simply,3
omens,3
steeped,3
across,3
folk,3
penalties,3
tablets,3
commanding,3
desolate,3
dragged,3
seventy,3
unlettered,3
sustains,3
drawing,3
evenings,3
justify,3
assistance,3
plant,3
handful,3
acquire,3
fifth,3
hither,3
persevering,3
treacherous,3
prisoners,3
subdued,3
subsequently,3
assembled,3
dissolved,3
pious,3
elated,3
addition,3
seems,3
heavily,3
drove,3
preparation,3
inactive,3
unwillingly,3
alms,3
debt,3
listens,3
hypocrisy,3
expedition,3
complaint,3
miss,3
layeth,3
suspicion,3
taketh,3
muhajirs,3
straitened,3
devote,3
shining,3
measured,3
nowise,3
forge,3
traverse,3
originates,3
atom,3
greatness,3
township,3
compel,3
merit,3
definite,3
prolonged,3
betake,3
pouring,3
forelock,3
transgressor,3
inflict,3
rushing,3
baked,3
goeth,3
dear,3
obviously,3
unknown,3
bottom,3
wolf,3
hang,3
expound,3
dreams,3
oil,3
prone,3
josephs,3
furnished,3
stockintrade,3
steal,3
locked,3
permits,3
anguish,3
pillars,3
palm,3
otherwise,3
watered,3
strange,3
renewed,3
assign,3
channels,3
persevered,3
enlarge,3
confirm,3
ashes,3
straightway,3
horror,3
gaze,3
fetters,3
corruption,3
subsistence,3
mud,3
moulded,3
obeisance,3
facing,3
inevitably,3
intoxication,3
strain,3
wing,3
parts,3
ride,3
tender,3
results,3
slow,3
retain,3
similitudes,3
whichever,3
twinkling,3
mail,3
vanish,3
wickedly,3
garment,3
preaching,3
neck,3
scroll,3
weigh,3
reduced,3
ample,3
smoothly,3
seizes,3
remote,3
resolved,3
crowd,3
allowed,3
crookedness,3
cornfields,3
tumbled,3
stubble,3
praying,3
proceeded,3
falling,3
youth,3
zulqarnain,3
murky,3
tribute,3
steep,3
red,3
palmtree,3
babe,3
beget,3
sincerity,3
necessarily,3
drag,3
sect,3
council,3
brand,3
endeavour,3
snake,3
stint,3
duly,3
plants,3
magicians,3
ropes,3
faked,3
sinner,3
samiri,3
returns,3
broadcast,3
naked,3
field,3
highways,3
breath,3
intelligently,3
proclaimed,3
leechlike,3
perform,3
snatched,3
line,3
neglected,3
extent,3
blots,3
snatch,3
sex,3
enable,3
floating,3
behaved,3
obstinately,3
laughing,3
invokes,3
compassion,3
similarly,3
wherewithal,3
enclosed,3
glass,3
wellnigh,3
mirage,3
legs,3
outer,3
salute,3
walks,3
sweet,3
salt,3
extravagant,3
wretch,3
attacked,3
compassed,3
destined,3
judgmentseat,3
suckle,3
earlier,3
conveniences,3
grants,3
doubted,3
begins,3
eventide,3
propound,3
partworship,3
points,3
fragments,3
weakness,3
swell,3
oceans,3
chief,3
deceiver,3
zihar,3
delusion,3
idea,3
adds,3
difficult,3
opinion,3
confirms,3
fountain,3
zaqqum,3
creators,3
cold,3
belonging,3
furious,3
stronger,3
lustrous,3
permit,3
speedy,3
wellguarded,3
sovereign,3
carpets,3
atoms,3
powder,3
covetousness,3
denies,3
stern,3
whoso,3
determine,3
expanse,3
text,2
english,2
published,2
fatiha,2
chapter,2
baqara,2
aliimran,2
nisaa,2
maida,2
anam,2
araf,2
anfal,2
tauba,2
baraat,2
yunus,2
rad,2
ibrahim,2
alhijr,2
nahl,2
bani,2
israil,2
kahf,2
maryam,2
anbiyaa,2
muminun,2
nur,2
furqan,2
shuaraa,2
naml,2
qasas,2
narration,2
ankabut,2
rum,2
sajda,2
ahzab,2
fatir,2
originator,2
malaika,2
yasin,2
saffat,2
zumar,2
mumin,2
shura,2
zukhruf,2
dukhan,2
jathiya,2
ahqaf,2
fath,2
hu,2
jurat,2
zariyat,2
qamar,2
waqia,2
hadid,2
mujadila,2
hashr,2
mumtahana,2
examined,2
saff,2
jumua,2
munafiqun,2
tagabun,2
talaq,2
tahrim,2
mulk,2
qalam,2
haqqa,2
maarij,2
nuh,2
muzzammil,2
muddaththir,2
qiyamat,2
dahr,2
insan,2
mursalat,2
nabaa,2
naziat,2
abasa,2
takwir,2
infitar,2
cleaving,2
tatfif,2
inshiqaq,2
rending,2
buruj,2
tariq,2
visitant,2
ala,2
gashiya,2
fajr,2
balad,2
shams,2
lail,2
dhuha,2
inshirah,2
expansion,2
tin,2
iqraa,2
alaq,2
qadr,2
baiyina,2
zilzal,2
adiyat,2
al,2
qaria,2
clamor,2
takathur,2
asr,2
humaza,2
monger,2
fil,2
maun,2
neighborly,2
kauthar,2
kafirun,2
lahab,2
ikhlas,2
falaq,2
nas,2
incur,2
jesting,2
bartered,2
zones,2
rivals,2
thereunto,2
vicegerent,2
bountiful,2
belie,2
tasks,2
slaughtered,2
womenfolk,2
posture,2
plague,2
groweth,2
makest,2
fool,2
trained,2
fields,2
showeth,2
hardness,2
rocks,2
backslide,2
banish,2
buy,2
impostors,2
wrappings,2
behests,2
greedy,2
idolaters,2
gabriel,2
import,2
jew,2
christian,2
quarrel,2
zeal,2
whithersoever,2
primal,2
speaketh,2
satisfied,2
studied,2
imams,2
rendered,2
legacy,2
merits,2
difference,2
balanced,2
whencesoever,2
startest,2
bent,2
consent,2
sanctifying,2
impulse,2
recogniseth,2
sailing,2
scatters,2
cleared,2
shout,2
guiltless,2
remission,2
bequest,2
usage,2
fasts,2
thread,2
distinct,2
moons,2
suppress,2
prohibition,2
umra,2
completing,2
allotted,2
everywhere,2
nation,2
trials,2
offence,2
strove,2
allures,2
girls,2
monthly,2
permissible,2
injure,2
cherish,2
consummation,2
fixation,2
amount,2
liberality,2
riding,2
residence,2
restored,2
multiply,2
talut,2
fitted,2
drinks,2
sip,2
convinced,2
steadfastly,2
advanced,2
ject,2
spoke,2
succeeding,2
wrangle,2
bargaining,2
selfsubsisting,2
slumber,2
feeleth,2
grasped,2
handhold,2
confounded,2
donkey,2
reminders,2
cancel,2
fertile,2
yield,2
moisture,2
caught,2
closed,2
unseemly,2
restricted,2
thinks,2
sundry,2
notice,2
capital,2
sums,2
repay,2
errs,2
remind,2
juster,2
teaches,2
deposits,2
trustee,2
tainted,2
condemn,2
step,2
fundamental,2
allegorical,2
fails,2
hoards,2
horses,2
excellence,2
hours,2
dissent,2
cautions,2
commend,2
lots,2
maturity,2
createth,2
figure,2
heal,2
lepers,2
store,2
planners,2
hoard,2
readily,2
demanding,2
distort,2
adding,2
apostates,2
stretches,2
arise,2
forbidding,2
gloom,2
trifling,2
annoyance,2
pitched,2
destitution,2
emulation,2
strikes,2
bite,2
tips,2
cunning,2
compasseth,2
stations,2
meditated,2
saidst,2
onslaught,2
expose,2
obtain,2
anger,2
mastery,2
wound,2
purge,2
testing,2
flinch,2
weaken,2
escaped,2
suspicions,2
ours,2
dare,2
amass,2
broken,2
forsakes,2
confer,2
smote,2
suffereth,2
votaries,2
twisted,2
taunt,2
chattels,2
personal,2
purchased,2
contemplate,2
wonders,2
strutting,2
captive,2
helpless,2
regards,2
distribution,2
portions,2
eighth,2
ascendants,2
bit,2
guardianship,2
loins,2
owners,2
ordinances,2
lighten,2
heinous,2
shares,2
beat,2
lightly,2
breach,2
vainglorious,2
ceremonial,2
impurity,2
washing,2
offices,2
contact,2
recognition,2
sanctity,2
averted,2
roasted,2
meant,2
conciliation,2
accordance,2
lovers,2
illtreated,2
oppressors,2
touching,2
rouse,2
recommends,2
courteous,2
courtesy,2
upset,2
guarantees,2
confidence,2
mistake,2
kills,2
freeing,2
freed,2
investigate,2
carefully,2
negligent,2
slacken,2
hardships,2
approve,2
knewest,2
becoming,2
joining,2
leaving,2
slit,2
deface,2
settlement,2
swayed,2
greed,2
hanging,2
theme,2
defy,2
betwixt,2
earnestness,2
distracted,2
publish,2
miracle,2
proofs,2
incurred,2
divine,2
crucified,2
devoured,2
beareth,2
trinity,2
violate,2
garlands,2
rancor,2
inclination,2
resisteth,2
rectitude,2
revealing,2
passing,2
beloved,2
series,2
kings,2
presented,2
raven,2
thief,2
turneth,2
listening,2
rabbis,2
doctors,2
nose,2
tooth,2
wounds,2
atonement,2
humbly,2
triumph,2
disobedient,2
racing,2
increaseth,2
curses,2
expiation,2
sworn,2
intoxicants,2
abstain,2
game,2
feareth,2
offerings,2
superstitions,2
lack,2
response,2
recount,2
viands,2
festival,2
wake,2
scoffers,2
weighty,2
possibly,2
inventeth,2
rejecteth,2
pretend,2
tunnel,2
flies,2
leaveth,2
remnant,2
suddenly,2
accountable,2
comparison,2
recesses,2
delivers,2
calamities,2
warrant,2
elisha,2
sojourn,2
heaped,2
datepalm,2
variety,2
begin,2
revile,2
inspire,2
constricted,2
climb,2
detailed,2
reacheth,2
dues,2
waste,2
wasters,2
enclose,2
trod,2
afternoon,2
mercies,2
disgraced,2
adviser,2
sew,2
assigning,2
anticipation,2
folds,2
lurking,2
crier,2
bless,2
behaviour,2
oer,2
longing,2
evidently,2
imbecile,2
stature,2
threatenest,2
palaces,2
castles,2
plains,2
defied,2
threats,2
unawares,2
hindering,2
doomed,2
possessors,2
serpent,2
posts,2
swallows,2
earnest,2
locusts,2
fashion,2
thirty,2
addressed,2
precepts,2
arrogantly,2
image,2
angry,2
thirsty,2
visited,2
sections,2
inherited,2
forgiven,2
lolls,2
profanity,2
dispense,2
occur,2
search,2
united,2
assaults,2
efforts,2
lights,2
mornings,2
ul,2
disposal,2
hostile,2
despoil,2
bonds,2
enacted,2
including,2
steeds,2
repaid,2
thoroughly,2
looketh,2
ordainment,2
designs,2
prior,2
declaration,2
announcement,2
aided,2
engagements,2
league,2
kinship,2
unfaith,2
aggressive,2
indignation,2
commerce,2
priests,2
anchorites,2
allow,2
bury,2
flanks,2
struggle,2
immediate,2
hurrying,2
surrounds,2
willingly,2
contributions,2
molest,2
talking,2
midian,2
largely,2
hated,2
weep,2
sat,2
infirm,2
informed,2
payments,2
source,2
swerved,2
ardently,2
anxious,2
ayats,2
wonderment,2
governing,2
repeateth,2
toucheth,2
crieth,2
postures,2
passeth,2
board,2
decked,2
rules,2
originate,2
explanation,2
visible,2
blasphemies,2
agreement,2
however,2
persecute,2
hid,2
inmost,2
temporary,2
keeps,2
obscured,2
despise,2
wrongdoer,2
compassionate,2
distressful,2
practising,2
abominations,2
rightminded,2
brimstones,2
layer,2
lovingkindness,2
sayest,2
stoned,2
consideration,2
mown,2
wretched,2
planneth,2
abatement,2
arose,2
picked,2
travellers,2
tomorrow,2
attend,2
agreed,2
counted,2
fastened,2
agreeable,2
passion,2
door,2
bidding,2
vilest,2
assure,2
enquire,2
lingered,2
kine,2
released,2
harvests,2
virtuous,2
hospitality,2
trusted,2
experience,2
saddlebag,2
thieves,2
bondman,2
conference,2
illness,2
soothing,2
despairs,2
sown,2
concerted,2
associating,2
exposition,2
marvel,2
exemplary,2
thunderbolts,2
subjection,2
shadows,2
surface,2
scum,2
respond,2
attainment,2
spouses,2
penitence,2
pretence,2
outlying,2
borders,2
planning,2
language,2
declared,2
tribunal,2
frustration,2
fetid,2
throat,2
unrelenting,2
furiously,2
tempestuous,2
root,2
disobeys,2
hearer,2
fixedly,2
stare,2
amuse,2
anticipate,2
ungodly,2
creep,2
ascending,2
fairseeming,2
stealth,2
immovable,2
sources,2
whither,2
inhabitants,2
tokens,2
highway,2
oftrepeated,2
classes,2
gentleness,2
extract,2
plough,2
lifeless,2
undoubtedly,2
roof,2
pleasant,2
darkens,2
inward,2
applies,2
expires,2
issues,2
stop,2
soft,2
stuff,2
coats,2
kith,2
forger,2
utters,2
enjoying,2
extremes,2
sprung,2
enlighten,2
note,2
cherished,2
blameworthy,2
engagement,2
enquired,2
hateful,2
troubles,2
sending,2
cavalry,2
ship,2
swallowed,2
respective,2
additional,2
entry,2
exit,2
date,2
belief,2
walking,2
spending,2
mingled,2
magnify,2
herbage,2
betook,2
enormity,2
disposes,2
rose,2
prevailed,2
pomp,2
walls,2
hem,2
implore,2
grapevines,2
underground,2
encompassed,2
level,2
forgetting,2
attendant,2
junction,2
seas,2
sawest,2
scuttled,2
rebuke,2
raising,2
unheard,2
parting,2
dire,2
scarcely,2
gog,2
magog,2
ink,2
exhausted,2
ya,2
ain,2
unblest,2
represent,2
grown,2
overbearing,2
withdrew,2
herself,2
unchaste,2
pains,2
trunk,2
forbear,2
converse,2
idris,2
salutations,2
knees,2
burned,2
weakest,2
limited,2
honours,2
burst,2
singly,2
contention,2
tuwa,2
celebrating,2
fodder,2
active,2
motion,2
minister,2
chest,2
bank,2
keeping,2
forgets,2
match,2
tryst,2
assemble,2
quickly,2
magician,2
abiding,2
suggest,2
comprehends,2
whispers,2
sounds,2
seduced,2
trifles,2
quenched,2
flag,2
speaks,2
ward,2
scales,2
images,2
biggest,2
fie,2
commemoration,2
zulkifl,2
unity,2
rolled,2
unformed,2
foster,2
dweller,2
country,2
vows,2
assigns,2
sacrificial,2
contentment,2
traitor,2
commemorated,2
clothed,2
withholds,2
failing,2
petition,2
imposed,2
bond,2
quintessence,2
congealed,2
lump,2
disembark,2
disbelieved,2
eats,2
accused,2
groan,2
supplication,2
nonsense,2
partition,2
relationships,2
flog,2
stripes,2
launch,2
solitary,2
rushed,2
glibly,2
kinsmen,2
olive,2
glorified,2
parched,2
billow,2
topped,2
bellies,2
occasions,2
lame,2
summons,2
misbelievers,2
streets,2
comparisons,2
conceit,2
rass,2
thinkest,2
shadow,2
palatable,2
repents,2
bend,2
proceed,2
raging,2
amply,2
abrahams,2
absolute,2
announced,2
reminder,2
information,2
retraced,2
bosom,2
acted,2
crush,2
hoopoe,2
territory,2
letter,2
vehement,2
augur,2
followers,2
beast,2
artistry,2
adversary,2
character,2
nourish,2
fellow,2
furthest,2
damsels,2
sanctuary,2
exulted,2
deserted,2
collected,2
fifty,2
punishes,2
injured,2
disputation,2
talkers,2
feeds,2
exclusively,2
safely,2
ungratefully,2
defeated,2
extreme,2
happy,2
quest,2
pattern,2
travail,2
boaster,2
pens,2
individual,2
hospitable,2
dim,2
throats,2
situation,2
exposed,2
sharp,2
withdrawn,2
quietly,2
necessary,2
formality,2
possesses,2
uncles,2
aunts,2
makka,2
stir,2
calumnies,2
sing,2
chain,2
stride,2
rows,2
producing,2
mantle,2
lays,2
laden,2
purifies,2
weariness,2
delusions,2
sustain,2
vessels,2
sepulchres,2
condemned,2
fires,2
piercing,2
compelling,2
delicious,2
shoots,2
fruitstalks,2
top,2
mixture,2
approached,2
striking,2
forehead,2
shore,2
invention,2
farest,2
host,2
stakes,2
assemblies,2
disputants,2
ewes,2
beside,2
intensely,2
welcome,2
createdst,2
overlap,2
layers,2
withers,2
confront,2
overtake,2
shine,2
aversion,2
choke,2
chains,2
existence,2
blindness,2
goodness,2
yields,2
godhead,2
watchful,2
ingrate,2
withdraws,2
earliest,2
forsooth,2
forefathers,2
tubba,2
boil,2
insides,2
doctrine,2
testifies,2
intellect,2
finished,2
lessons,2
blinded,2
imagine,2
intervene,2
cant,2
voices,2
ascertain,2
complies,2
observed,2
stately,2
piled,2
noted,2
lift,2
errand,2
require,2
thrust,2
loving,2
frivolity,2
beneficent,2
soothsayer,2
burdened,2
encounter,2
horizon,2
lotetree,2
guards,2
fibre,2
plucking,2
stalk,2
coral,2
containing,2
cushions,2
freshness,2
changing,2
shut,2
furthermore,2
adjuration,2
esteem,2
liberal,2
rivalry,2
turnest,2
townships,2
structure,2
lookest,2
hollow,2
lamps,2
pliant,2
despicable,2
tones,2
bunches,2
encourage,2
ambush,2
dense,2
portents,2
scrolls,2
promulgated,2
fleeting,2
emitted,2
excessive,2
columns,2
blaze,2
sparks,2
morn,2
beaming,2
sijjin,2
register,2
hearkens,2
empty,2
toiling,2
nightvisitant,2
unfortunate,2
trieth,2
thinketh,2
fiercely,2
formats,1
translation,1
abdullah,1
ali,1
version,1
revised,1
presidency,1
islamic,1
researches,1
ifta,1
printed,1
fahd,1
printing,1
complex,1
formatting,1
william,1
b,1
brown,1
najm,1
ii,1
iii,1
profitless,1
lighted,1
rainladen,1
thunderclap,1
snatches,1
faculty,1
disdains,1
sunder,1
learnt,1
lighting,1
infringed,1
potherbs,1
cucumbers,1
garlic,1
lentils,1
onions,1
laughingstock,1
middling,1
fawncoloured,1
admiration,1
heifers,1
blemish,1
thenceforth,1
sink,1
illiterates,1
girt,1
consigned,1
drawn,1
faithlessness,1
gabrielfor,1
michael,1
ayat,1
faithless,1
babylon,1
harut,1
marut,1
buyers,1
ambiguous,1
abrogate,1
changeth,1
profess,1
celebratedwhose,1
allpervading,1
renders,1
decreeth,1
aday,1
imam,1
pleaded,1
evildoers,1
debase,1
universe,1
suffice,1
allhearing,1
baptism,1
baptize,1
ummat,1
safa,1
marwa,1
obeyeth,1
trail,1
strongly,1
goatherd,1
boldness,1
contracts,1
panic,1
compensate,1
concession,1
exceeds,1
saving,1
partiality,1
testator,1
hardship,1
ramadhan,1
facility,1
suppliant,1
bait,1
contribute,1
shave,1
ailment,1
scalp,1
necessitating,1
shaving,1
peaceful,1
conditions,1
undertakes,1
obscenity,1
wrangling,1
arafat,1
monument,1
usual,1
hastens,1
stays,1
wholeheartedly,1
canopies,1
train,1
substitutes,1
contumacy,1
beli,1
evers,1
encountered,1
wayfarers,1
graver,1
struggled,1
bearings,1
mix,1
beckon,1
beckons,1
womens,1
pollution,1
thoughtlessness,1
abstention,1
divorces,1
irrevocably,1
reunite,1
undue,1
marrying,1
cost,1
clothing,1
unfairly,1
chargeable,1
fostermother,1
betrothal,1
remitted,1
bequeath,1
thousands,1
bodily,1
prowess,1
relics,1
excused,1
drank,1
crossed,1
cope,1
routed,1
fulfilleth,1
permitteth,1
appeareth,1
extend,1
preserving,1
hamlet,1
reassure,1
mountaintops,1
grains,1
mostforbearing,1
stricken,1
whirlwind,1
honourably,1
getting,1
threatens,1
bids,1
promiseth,1
stains,1
required,1
importunately,1
pardoned,1
debtor,1
transactions,1
involving,1
incurs,1
liability,1
diminish,1
owes,1
liable,1
mentally,1
deficient,1
transaction,1
commercial,1
suffers,1
perversity,1
searching,1
grounded,1
deviate,1
combat,1
resisting,1
heapedup,1
welltilled,1
goals,1
selfcontrol,1
unlearned,1
arbitration,1
forgeries,1
strippest,1
enduest,1
dedicate,1
hearest,1
graciously,1
witnessing,1
signals,1
breathe,1
quicken,1
attest,1
allahhe,1
someone,1
chooseth,1
coin,1
stoodest,1
deign,1
cleans,1
prophetic,1
office,1
bid,1
allahwhile,1
unwilling,1
contains,1
sane,1
bakka,1
faction,1
brink,1
disputations,1
evolved,1
barring,1
likened,1
nipping,1
frost,1
destroys,1
intimacy,1
corrupt,1
overtakes,1
post,1
cowardice,1
badr,1
terrific,1
fringe,1
infamy,1
repaired,1
persisting,1
fortunes,1
martyrwitnesses,1
bands,1
annihilate,1
flinched,1
hanker,1
climbing,1
casting,1
befallen,1
excitement,1
anxiety,1
feelings,1
allahsuspicions,1
harshhearted,1
moment,1
misappropriated,1
smites,1
finding,1
martyrs,1
wounded,1
frightened,1
suggests,1
separates,1
withheld,1
collar,1
harms,1
consumed,1
determining,1
factor,1
praised,1
coverest,1
breakest,1
ultimate,1
vie,1
seeds,1
mixing,1
won,1
cheer,1
consume,1
wastefully,1
welloff,1
remuneration,1
allsufficient,1
determinate,1
disposing,1
estate,1
appropriate,1
childrens,1
alwise,1
reliable,1
